loan_id,client_id,loan_amount,interest_rate,loan_date
44513,90885,172461.31,2.34,2023-09-10
44514,68184,136720.48,9.53,2020-03-27
44515,98779,99749.74,6.03,2023-03-26
44516,19181,350784.95,2.84,2023-07-01
44517,13525,431370.36,7.46,2021-04-03
44518,23137,475619.86,7.66,2024-12-11
44519,16918,66968.59,9.67,2023-01-27
44520,94310,151938.08,4.79,2020-05-29
44521,43282,199214.95,2.66,2024-12-04
44522,30612,499369.25,7.98,2021-11-08
44523,63434,208155.91,8.04,2020-10-14
44524,34011,403436.73,5.78,2021-07-22
44525,99270,72502.2,6.59,2022-11-01
44526,13002,303944.41,9.13,2021-06-21
44527,96409,226306.35,7.59,2020-09-23
44528,89008,266898.12,2.95,2021-08-22
44529,18772,384318.93,5.59,2023-05-01
44530,11719,132687.78,9.43,2023-05-05
44531,84126,274089.3,6.63,2022-12-17
44532,21036,86015.13,4.15,2023-07-23
44533,34323,492402.82,5.87,2020-12-28
44534,11285,339946.41,7.72,2021-03-24
44535,41640,496305.43,5.04,2021-01-05
44536,13301,38857.82,10.0,2024-02-19
44537,44436,451599.17,4.1,2024-06-03
44538,55631,113120.57,4.38,2021-03-29
44539,15431,418237.2,7.97,2023-04-25
44540,53832,371218.39,9.73,2022-07-03
44541,95738,394812.4,4.87,2022-07-03
44542,65588,104121.38,3.08,2025-02-09
44543,72036,200067.88,9.93,2020-04-06
44544,73179,172300.15,2.11,2023-08-18
44545,13429,332712.75,4.5,2023-06-16
44546,58474,480331.57,2.27,2022-03-09
44547,49153,63613.91,4.99,2021-03-09
44548,74210,81142.31,4.37,2024-06-21
44549,61697,468816.44,8.85,2025-01-19
44550,27059,487545.25,6.73,2023-11-19
44551,5459,353818.53,8.84,2021-02-19
44552,72973,304571.21,3.46,2020-10-26
44553,90430,378175.75,7.03,2024-02-17
44554,1061,279194.91,9.91,2024-03-06
44555,4455,102989.91,8.6,2023-02-27
44556,24958,275658.03,7.92,2024-04-19
44557,25255,217531.5,7.11,2023-01-01
44558,19633,292006.67,4.62,2023-09-21
44559,62118,138200.58,2.89,2024-02-25
44560,473,289667.14,7.81,2022-11-06
44561,48327,387318.42,5.87,2021-01-03
44562,13744,58597.08,3.65,2023-11-10
44563,76248,168586.71,3.33,2021-01-02
44564,66800,297527.39,9.27,2023-04-21
44565,49131,78879.04,4.92,2020-11-27
44566,58744,159429.13,5.36,2022-04-04
44567,45583,429108.18,5.27,2022-08-07
44568,3580,98095.66,7.71,2024-11-11
44569,53175,456361.03,2.48,2023-03-27
44570,43350,319214.01,7.15,2024-05-23
44571,28595,67991.98,5.95,2025-01-24
44572,98919,193565.75,3.46,2024-10-20
44573,91557,69399.6,4.18,2021-07-07
44574,5006,163363.83,8.28,2020-07-21
44575,86767,222863.99,7.28,2021-05-18
44576,97088,472121.77,4.02,2024-07-22
44577,54029,128720.04,6.65,2021-07-07
44578,96620,292082.94,4.29,2022-04-11
44579,58641,132842.85,9.43,2020-09-25
44580,20246,101937.75,4.95,2024-07-06
44581,12975,436494.09,9.01,2025-01-15
44582,26762,74643.92,2.03,2023-11-04
44583,27097,460177.65,3.69,2022-11-28
44584,81994,159953.3,9.14,2022-02-06
44585,30719,41086.83,3.34,2023-11-09
44586,7478,238614.46,4.24,2022-10-19
44587,26706,200324.8,7.23,2024-05-05
44588,94527,443922.84,7.28,2024-05-17
44589,14190,133315.55,5.17,2020-10-17
44590,7137,276457.01,3.71,2024-09-23
44591,21728,121053.63,5.4,2024-06-15
44592,78052,235032.97,2.8,2022-06-14
44593,48500,159440.05,7.32,2022-07-01
44594,29868,94483.32,6.01,2023-07-02
44595,70667,38706.18,5.52,2021-12-31
44596,1513,158140.37,2.02,2021-12-25
44597,84809,69368.62,3.67,2022-09-07
44598,43317,397291.95,9.72,2023-05-17
44599,73449,385566.98,4.31,2022-04-13
44600,97888,295369.79,4.7,2023-06-07
44601,29355,73240.97,7.2,2021-09-27
44602,45506,463789.58,2.72,2023-02-02
44603,103,497995.48,3.1,2020-06-15
44604,3204,123057.82,5.85,2024-03-19
44605,25497,428264.25,7.85,2021-01-09
44606,33335,37335.89,6.54,2023-12-12
44607,96396,434551.41,7.59,2024-11-22
44608,11516,485300.02,6.47,2022-09-19
44609,65964,273371.28,4.16,2020-07-11
44610,48945,219871.35,9.09,2023-04-23
44611,91105,422519.98,2.48,2024-08-27
44612,40712,463021.41,8.53,2022-09-22
44613,28267,420460.61,6.89,2021-02-22
44614,10084,487011.91,7.26,2024-10-05
44615,89786,202657.59,6.18,2022-11-02
44616,11756,234689.61,3.25,2025-01-07
44617,75077,6953.29,3.74,2023-11-07
44618,9922,236135.33,4.93,2023-08-04
44619,39641,101268.74,5.21,2022-10-20
44620,57415,298314.87,3.41,2022-12-10
44621,31747,446187.43,3.64,2021-05-27
44622,55309,447490.64,8.81,2020-11-21
44623,10414,485341.2,6.21,2024-09-26
44624,53124,133592.64,3.45,2023-02-17
44625,65359,226412.76,2.87,2024-07-11
44626,85344,203235.62,5.3,2021-04-22
44627,92904,184152.77,9.92,2021-04-18
44628,20933,206175.23,3.71,2022-07-04
44629,81894,202417.31,7.42,2021-11-20
44630,60453,102496.38,4.81,2023-11-13
44631,93018,106355.64,5.56,2021-12-01
44632,14340,35942.84,6.17,2023-05-04
44633,65121,112618.69,4.23,2023-07-02
44634,60361,356051.62,3.34,2024-10-23
44635,85251,456621.75,9.67,2024-06-08
44636,48201,390571.16,3.74,2020-03-30
44637,1713,495261.33,3.56,2020-03-28
44638,37367,12017.45,8.5,2024-01-05
44639,81924,333283.99,3.92,2024-04-15
44640,90609,195494.16,5.08,2023-03-24
44641,54429,321100.55,4.47,2022-01-20
44642,37274,478702.76,8.55,2024-04-05
44643,55836,495728.78,3.72,2022-01-30
44644,1266,4893.22,4.57,2024-07-17
44645,38812,245574.48,5.65,2023-08-12
44646,73261,248676.26,2.71,2024-07-05
44647,58694,271769.22,8.6,2020-12-13
44648,79199,295032.18,6.06,2021-08-02
44649,31693,51024.54,9.83,2022-04-01
44650,81409,443482.47,3.85,2024-09-24
44651,6294,178787.86,8.56,2021-04-23
44652,84064,149290.29,3.99,2022-10-14
44653,82846,69288.43,5.07,2022-11-11
44654,66786,33567.3,9.07,2023-12-31
44655,3221,164945.59,2.24,2024-07-31
44656,37085,205205.18,2.12,2021-06-25
44657,17710,174896.93,4.29,2021-01-01
44658,46970,354038.61,4.38,2020-07-03
44659,18822,165922.04,6.12,2022-03-17
44660,39749,182571.02,3.2,2025-01-28
44661,26143,214320.45,4.35,2021-06-25
44662,14355,300957.77,5.97,2023-07-01
44663,35136,198566.01,7.57,2024-06-19
44664,55571,111433.22,2.86,2020-06-28
44665,27673,140127.15,5.02,2021-02-12
44666,33414,111131.13,7.77,2024-06-19
44667,4781,121957.79,8.19,2023-12-03
44668,66406,379617.14,7.24,2022-10-06
44669,10135,373280.78,2.42,2020-11-02
44670,51770,27772.19,9.19,2022-12-30
44671,88230,378809.33,9.27,2023-08-29
44672,37153,37365.72,2.06,2022-01-18
44673,18064,132288.31,8.27,2021-05-19
44674,79051,160859.7,7.21,2021-11-04
44675,284,287394.73,4.44,2024-08-08
44676,54967,403362.58,7.79,2021-10-21
44677,48777,156134.19,9.59,2023-06-29
44678,86648,282081.32,7.73,2020-07-17
44679,33091,456071.2,2.65,2020-05-25
44680,23412,248084.01,7.75,2021-01-29
44681,49989,362189.92,8.27,2022-01-05
44682,80962,263574.28,2.1,2021-12-10
44683,32405,382281.67,6.57,2025-01-18
44684,65610,410657.25,7.71,2024-08-25
44685,68225,275011.83,6.81,2023-07-30
44686,46957,399511.8,3.19,2024-02-14
44687,20955,295212.96,7.5,2024-08-06
44688,67054,62442.62,7.84,2024-09-28
44689,71834,159270.79,3.79,2022-08-02
44690,37236,282117.53,6.45,2021-01-25
44691,66231,73879.17,7.57,2023-08-03
44692,57201,332670.27,4.71,2021-04-10
44693,85523,216312.74,5.3,2023-05-25
44694,95830,385002.92,2.6,2023-01-04
44695,35518,466386.58,5.3,2021-11-24
44696,49707,156196.48,6.12,2023-02-20
44697,59549,122839.46,6.1,2023-11-15
44698,79057,203513.36,6.62,2025-01-10
44699,51960,122029.56,3.08,2023-05-04
44700,81383,70190.59,6.93,2024-03-18
44701,246,304093.39,8.62,2021-02-21
44702,19285,15357.0,8.17,2020-07-22
44703,87993,224074.82,6.05,2022-05-25
44704,82229,59912.85,3.42,2024-05-07
44705,15676,411106.01,8.46,2020-11-04
44706,17978,112814.36,3.34,2022-10-02
44707,54557,171251.74,5.67,2022-05-25
44708,21035,337464.75,8.4,2024-07-14
44709,58170,483847.19,8.34,2022-11-07
44710,79950,224538.79,3.11,2020-11-06
44711,96347,381592.85,2.8,2021-01-20
44712,63137,214759.56,7.92,2021-03-31
44713,31903,487475.45,2.82,2020-12-16
44714,54695,85895.92,8.35,2020-08-27
44715,77563,270728.68,2.62,2024-10-16
44716,95583,289996.05,8.53,2023-07-07
44717,17772,469414.55,6.92,2020-05-18
44718,4963,377404.06,8.51,2024-01-07
44719,59526,292547.69,8.71,2022-03-17
44720,73377,20877.64,7.81,2023-10-31
44721,57370,77799.6,2.6,2021-06-03
44722,90654,304618.14,8.89,2021-03-24
44723,27480,384366.37,2.77,2024-06-06
44724,2723,119143.65,3.99,2024-05-06
44725,58896,222504.99,3.81,2024-04-10
44726,45634,22659.58,3.37,2022-01-27
44727,87876,222741.74,6.2,2023-04-16
44728,28677,406190.29,4.5,2023-09-28
44729,25347,343171.68,2.88,2022-11-28
44730,24565,310583.42,3.78,2022-12-16
44731,48075,4956.0,3.11,2023-02-10
44732,1408,227478.81,8.47,2021-11-04
44733,86812,31929.92,7.2,2024-05-26
44734,2801,152902.88,2.99,2021-07-26
44735,40647,323494.54,6.76,2020-07-31
44736,53595,68420.31,4.39,2021-02-23
44737,9212,415797.01,8.41,2022-06-15
44738,55136,7254.04,2.98,2022-12-13
44739,14689,61946.14,7.03,2022-01-05
44740,15399,9013.77,9.65,2024-02-04
44741,53229,432870.44,5.98,2021-03-23
44742,55801,478795.09,6.08,2020-05-04
44743,65786,36103.41,3.47,2023-07-09
44744,1218,11441.62,2.77,2020-06-26
44745,84137,25352.17,7.09,2020-10-19
44746,21798,28013.64,2.72,2022-06-04
44747,21851,73910.37,6.5,2021-02-26
44748,57419,150721.31,5.82,2024-03-16
44749,5710,196332.35,9.15,2020-12-24
44750,1081,5636.27,4.68,2020-07-17
44751,96942,35492.01,8.77,2024-08-31
44752,61902,443573.27,9.57,2022-11-01
44753,82503,472720.74,5.55,2023-12-15
44754,32062,232463.98,2.58,2020-03-26
44755,11816,459938.52,8.3,2022-09-06
44756,71800,159074.76,2.9,2022-12-14
44757,98132,249467.5,3.67,2020-05-06
44758,5682,97233.38,2.84,2021-09-15
44759,78357,293884.1,6.16,2023-02-21
44760,44848,283225.28,3.98,2023-02-19
44761,15872,433946.25,6.44,2020-11-30
44762,50616,393189.18,7.16,2023-03-26
44763,56035,24196.79,6.89,2022-10-29
44764,7291,390704.27,8.65,2022-12-20
44765,41566,275774.32,9.29,2024-05-18
44766,39841,268993.29,4.17,2021-11-07
44767,9053,492533.81,5.92,2021-09-25
44768,2542,345551.18,9.29,2020-04-18
44769,6470,477018.21,3.32,2023-09-24
44770,6125,209143.5,5.13,2022-07-01
44771,1417,396233.58,3.41,2021-01-24
44772,57493,311808.42,8.22,2023-02-27
44773,49507,194406.39,8.42,2021-02-27
44774,70792,371686.0,4.1,2022-09-08
44775,75189,264260.05,7.26,2022-06-20
44776,92958,98526.29,5.96,2024-08-16
44777,25165,139545.88,7.45,2024-06-10
44778,83502,367742.85,6.26,2022-12-04
44779,7533,5648.91,9.37,2020-10-25
44780,91867,300688.24,3.12,2024-04-07
44781,24983,377707.37,7.96,2020-05-23
44782,32131,432209.0,2.99,2020-11-02
44783,10568,455099.02,7.61,2022-07-29
44784,85431,433952.34,8.55,2022-08-15
44785,60144,485179.13,3.65,2022-05-13
44786,90908,197832.94,8.99,2022-05-18
44787,18809,483305.72,7.88,2020-08-10
44788,22466,158357.02,2.72,2021-04-20
44789,38689,315707.17,4.85,2021-05-26
44790,17861,180719.34,3.83,2021-12-23
44791,686,407689.37,4.81,2022-06-10
44792,70078,156871.02,8.31,2021-06-26
44793,87537,433610.06,2.94,2022-04-07
44794,59847,443380.91,2.34,2020-07-15
44795,66835,325429.26,6.81,2021-05-07
44796,77596,231914.74,4.29,2021-10-23
44797,37489,16814.66,3.98,2021-11-21
44798,14700,144902.35,8.05,2021-05-15
44799,9861,347929.17,2.35,2022-04-12
44800,88453,429385.93,2.11,2022-12-19
44801,94981,269994.82,4.41,2023-07-27
44802,7151,301445.65,7.33,2023-06-18
44803,42240,377962.35,4.21,2022-02-10
44804,15085,370469.01,4.74,2023-05-08
44805,18089,379184.49,7.14,2024-08-19
44806,72820,153024.56,3.33,2021-04-05
44807,43737,341479.08,7.29,2020-10-21
44808,73347,28070.79,2.1,2021-01-05
44809,76865,23971.24,5.99,2020-07-25
44810,4912,371273.43,7.73,2020-12-24
44811,30529,427370.69,2.7,2024-03-16
44812,94396,171334.3,4.24,2024-07-27
44813,92194,499210.75,5.93,2020-04-01
44814,40494,99202.44,4.88,2021-10-08
44815,45456,443631.6,7.55,2024-03-14
44816,17240,172365.58,2.9,2024-11-18
44817,13979,352554.05,3.24,2021-12-19
44818,38632,164232.47,2.41,2025-01-28
44819,11908,420949.35,2.37,2023-07-13
44820,52430,1009.71,6.85,2022-11-22
44821,26610,417544.06,7.56,2020-04-29
44822,16864,332611.8,4.76,2021-05-01
44823,8630,106835.67,8.8,2020-10-05
44824,6047,199324.34,7.93,2022-04-13
44825,66060,413279.69,4.31,2021-01-08
44826,88817,184342.38,2.43,2023-06-08
44827,81640,467608.34,6.53,2021-09-22
44828,1165,258115.38,5.83,2023-06-15
44829,40237,291603.75,2.45,2025-01-13
44830,42148,433622.61,6.59,2024-03-06
44831,74441,118172.04,2.6,2020-05-27
44832,46800,466153.67,2.97,2021-02-07
44833,75792,1400.99,2.52,2020-07-12
44834,54390,241556.31,2.42,2024-08-06
44835,9296,61155.7,9.51,2023-11-29
44836,45742,253862.58,4.42,2024-07-07
44837,69549,412236.47,6.34,2023-07-07
44838,48016,79694.72,3.4,2022-10-13
44839,92719,368051.97,8.52,2020-05-21
44840,95379,43364.55,9.15,2021-08-17
44841,98931,128223.12,2.23,2021-11-26
44842,50431,488950.8,4.34,2024-05-26
44843,87691,111182.69,3.03,2024-08-17
44844,15125,399286.41,7.02,2021-09-16
44845,54543,247655.7,8.97,2021-03-27
44846,64295,307619.4,3.53,2024-05-04
44847,25942,176050.17,7.59,2024-06-16
44848,93634,18653.49,5.96,2022-03-24
44849,1994,131282.79,5.94,2023-01-19
44850,67037,298790.84,2.87,2024-03-13
44851,10266,289794.4,5.17,2023-12-29
44852,32270,245702.25,9.77,2024-10-27
44853,52456,129840.18,2.88,2023-09-02
44854,39418,142149.15,2.97,2022-10-23
44855,87895,44141.83,2.57,2024-08-14
44856,80193,343125.41,6.84,2022-10-12
44857,79797,88060.71,6.44,2021-05-11
44858,17858,105849.81,3.19,2024-07-23
44859,19280,280158.96,8.61,2020-12-09
44860,33562,27136.83,6.61,2022-08-05
44861,50723,231760.22,3.32,2021-05-25
44862,16435,150960.41,5.49,2022-10-03
44863,42315,427552.39,4.93,2021-05-15
44864,47832,299329.96,6.08,2021-04-02
44865,95919,288090.33,8.5,2024-07-06
44866,18691,259828.16,7.86,2021-03-24
44867,30411,426287.58,9.86,2023-09-17
44868,75364,259979.64,3.11,2022-07-24
44869,62208,33450.42,8.11,2022-08-18
44870,79755,267582.05,9.37,2024-06-21
44871,68028,41218.81,4.82,2020-03-27
44872,64204,417839.2,9.34,2023-10-21
44873,50075,130102.62,2.37,2024-03-18
44874,39120,419965.48,6.71,2022-09-16
44875,56294,269825.4,6.01,2022-06-13
44876,94626,52391.63,8.62,2021-08-23
44877,98641,356240.82,8.69,2020-05-05
44878,43346,51061.5,4.52,2023-09-16
44879,77993,248333.08,5.29,2025-01-11
44880,35314,492509.44,5.24,2022-07-04
44881,77088,153890.7,7.86,2022-12-10
44882,51292,322237.34,8.8,2024-03-03
44883,18264,422308.64,4.12,2024-03-07
44884,74848,194170.13,7.42,2020-08-07
44885,6509,483793.48,4.02,2024-03-14
44886,86295,124608.29,9.08,2022-04-05
44887,94172,131781.1,5.29,2021-06-20
44888,67525,205769.53,5.18,2020-12-30
44889,72815,40481.31,5.43,2021-02-27
44890,68209,112781.06,9.97,2023-06-12
44891,6378,383802.07,2.18,2021-08-06
44892,59465,80491.87,9.47,2022-07-17
44893,65509,448236.59,6.73,2021-09-02
44894,75851,10910.91,4.36,2020-05-11
44895,4954,492956.6,7.68,2022-01-14
44896,96255,457988.85,4.99,2023-03-17
44897,23534,210332.19,6.87,2020-11-23
44898,32142,385505.5,7.91,2023-11-29
44899,48023,244217.16,2.88,2022-06-10
44900,65155,360601.36,5.4,2023-06-13
44901,10512,54703.48,2.19,2024-07-15
44902,73646,152441.4,8.8,2021-06-30
44903,94044,53319.96,2.54,2023-07-14
44904,64740,317929.25,5.92,2024-05-02
44905,54818,253731.94,6.12,2022-07-31
44906,79870,453007.1,4.77,2020-06-17
44907,88921,449125.63,6.01,2021-06-07
44908,38963,138102.44,4.92,2024-06-07
44909,60635,11174.69,9.72,2020-05-30
44910,64047,94929.69,9.64,2024-04-04
44911,89459,422357.65,8.17,2022-02-10
44912,44724,15868.47,3.56,2020-04-04
44913,55523,112836.68,2.25,2022-08-08
44914,69318,211693.22,4.06,2021-12-27
44915,93128,372526.18,9.14,2022-08-12
44916,17660,424157.22,7.73,2021-10-25
44917,75327,260198.84,8.66,2025-02-20
44918,91330,385041.47,6.96,2024-12-13
44919,54223,343880.55,9.22,2021-12-05
44920,97145,24197.71,9.62,2020-05-08
44921,96459,177428.21,2.04,2024-01-16
44922,554,60840.1,9.2,2021-11-29
44923,57300,142199.2,9.34,2023-02-23
44924,84364,188531.36,9.54,2024-07-10
44925,90388,256738.49,5.41,2024-10-17
44926,49344,190091.43,6.65,2021-07-01
44927,46090,342895.74,3.25,2024-03-09
44928,71087,326178.65,7.61,2022-06-30
44929,78441,392900.84,3.45,2024-02-08
44930,75562,309520.29,3.77,2021-06-14
44931,31541,29115.17,5.17,2020-11-15
44932,72586,54255.49,3.75,2023-06-15
44933,19304,358348.0,8.65,2024-03-04
44934,19758,368817.51,3.59,2021-12-01
44935,23248,41971.01,2.77,2020-07-15
44936,35981,321104.33,2.77,2022-05-24
44937,21360,452394.95,5.02,2021-06-22
44938,47795,193917.23,8.52,2021-09-19
44939,18899,114282.12,6.37,2022-12-19
44940,83841,438715.17,2.98,2023-10-14
44941,65007,487385.06,4.09,2020-10-18
44942,40004,173875.83,7.43,2020-04-20
44943,85287,282970.7,4.02,2021-01-18
44944,47390,277013.03,4.32,2021-11-25
44945,13851,491301.33,3.38,2024-06-17
44946,33660,118240.63,3.03,2024-06-12
44947,23862,362671.32,4.01,2023-03-01
44948,62077,273751.39,8.1,2020-07-23
44949,74993,176992.27,7.93,2022-04-30
44950,78237,465825.64,4.1,2024-04-19
44951,34607,99368.64,7.7,2024-03-30
44952,11277,39890.78,4.08,2020-05-16
44953,13602,491383.08,9.92,2022-01-15
44954,35705,248088.87,2.52,2023-11-01
44955,42043,384659.71,4.81,2024-02-14
44956,69030,484199.87,8.84,2022-10-06
44957,14885,240160.9,9.4,2023-02-10
44958,37246,87355.0,7.78,2020-05-23
44959,45832,480667.72,3.05,2020-07-24
44960,56188,158563.65,2.05,2021-06-01
44961,76030,157517.47,4.44,2022-07-01
44962,36750,208735.16,2.55,2022-12-06
44963,41358,94944.37,9.41,2022-05-05
44964,41995,463814.51,2.79,2022-06-20
44965,49305,232177.3,9.38,2024-05-22
44966,73658,149231.79,2.91,2025-01-18
44967,20562,258745.27,9.45,2020-10-19
44968,71636,271812.95,5.12,2024-11-16
44969,73334,476292.83,9.61,2022-09-12
44970,70145,325286.34,8.28,2021-05-09
44971,54795,174508.19,5.74,2024-04-07
44972,32569,43971.95,4.46,2024-09-11
44973,10579,298436.26,6.55,2020-05-02
44974,63653,124875.4,2.33,2020-05-24
44975,95060,35057.59,3.88,2023-01-26
44976,44355,77131.13,3.24,2021-10-10
44977,5080,342534.37,7.73,2022-09-14
44978,43962,56989.92,8.78,2021-06-27
44979,53581,470644.44,8.31,2020-04-18
44980,47387,235202.93,7.68,2022-01-22
44981,33668,497003.6,2.76,2024-08-13
44982,86453,156453.26,7.02,2024-12-03
44983,89024,91695.69,6.06,2020-12-08
44984,45996,119722.66,7.94,2020-05-26
44985,57479,266853.94,7.9,2024-07-26
44986,57489,58237.94,9.33,2020-10-28
44987,17272,444351.92,4.49,2022-07-18
44988,5545,48832.52,6.12,2023-12-04
44989,77281,274273.57,9.36,2023-10-09
44990,60265,318873.93,7.38,2020-12-17
44991,1000,267732.95,9.27,2023-02-10
44992,21025,25192.28,3.58,2024-01-18
44993,29015,87825.27,6.42,2021-12-27
44994,86289,161860.98,6.94,2024-06-02
44995,871,367810.77,8.17,2022-05-24
44996,31541,289419.16,7.16,2023-03-23
44997,38428,39740.75,8.97,2023-02-01
44998,98802,391241.86,4.27,2021-12-25
44999,40855,312273.17,5.59,2024-01-01
45000,8249,164999.26,7.47,2023-07-20
45001,71094,397334.66,9.36,2022-08-12
45002,71330,441820.92,7.99,2020-09-29
45003,80513,193184.89,3.45,2023-03-16
45004,13026,74892.55,6.92,2023-09-08
45005,90024,142043.95,4.28,2024-11-02
45006,73433,127649.59,5.19,2024-11-01
45007,51909,258983.34,9.49,2022-06-08
45008,64694,391453.79,3.27,2023-02-08
45009,8193,191240.16,6.0,2020-07-12
45010,64801,310369.93,9.07,2023-03-16
45011,14004,172502.28,2.98,2024-05-20
45012,46925,316048.03,6.78,2021-08-25
45013,20305,308244.68,9.32,2022-02-15
45014,84400,33086.24,3.67,2025-03-12
45015,62389,463697.85,9.9,2021-11-14
45016,891,365126.45,3.45,2021-10-01
45017,43589,338480.1,3.31,2020-07-15
45018,96049,270653.26,7.87,2020-08-18
45019,2665,316763.1,8.21,2024-07-06
45020,10377,22907.13,8.42,2025-01-22
45021,22422,144886.45,5.21,2024-07-04
45022,41192,69075.53,8.21,2023-01-09
45023,75174,14517.83,8.43,2022-07-10
45024,29931,193022.18,6.47,2022-02-11
45025,50429,153770.96,2.41,2024-05-23
45026,58736,411425.03,6.87,2021-11-19
45027,44604,418552.05,3.92,2023-10-19
45028,88317,82787.49,2.97,2020-08-07
45029,43348,138042.62,6.89,2024-03-01
45030,54531,57892.82,2.42,2020-06-04
45031,85929,205040.46,8.56,2025-02-19
45032,36114,34835.42,7.87,2024-06-23
45033,34141,97750.86,4.61,2022-11-17
45034,26640,60015.79,5.9,2020-08-27
45035,70973,348325.59,2.86,2024-09-25
45036,60861,474378.23,5.47,2021-02-10
45037,22702,274719.57,2.23,2022-09-09
45038,59371,304986.26,5.77,2021-03-17
45039,48812,166952.18,8.34,2021-09-19
45040,83739,213756.41,7.98,2023-03-24
45041,61293,399017.44,9.21,2021-11-19
45042,92443,408198.1,3.84,2023-06-03
45043,83706,289820.82,8.16,2021-01-13
45044,99826,325704.83,9.22,2021-07-07
45045,45597,439482.45,9.75,2024-05-11
45046,8103,17660.68,6.72,2023-11-07
45047,45247,73827.35,9.93,2023-09-16
